ukbench00000.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,2099.696,-316.925316141,2382.028,2425.202,-306.358664833,-128.036598049,-25.285421236,-38.0263191916,-383.24383521,2478.014,2599.87,-402.089574237,-32.0870646096,-44.6426068721,-37.615252332,-0.61927824125,-75.5897149088,1.44995964243,-19.650842354,-386.068920591,2437.478,2156.508,-423.179096981,-107.605513501,9.63825942632,-15.1221856225,1.89545824076,-11.2563212452,0.162986079783,9.6678812954,35.224314043,9.50775777983,-37.5287649042,-66.3010401907,-428.56556021,1823.588,-280.187868808,20.629923414,66.8287952509,-38.9545125756,95.6879747069,67.0334278457,-10.385036712,50.9135180763,63.3761720426,-33.7715493848,50.799965374,68.1770818607,-35.6254608755,-128.185148479,-41.9766869584,36.9484700321,-32.5268026734,-31.1228889044,-22.2194020292,23.3252167757,-10.463143777,61.5013194005,74.8029101461,59.2877404185,19.5101769822,65.039784724,-134.869611527,13.2447521564
1,-6.596544,-5.60084004772,-110.559792,-157.469928,15.4683374338,0.44066710429,-0.580554327186,77.1857872406,34.1969561575,-147.775896,-80.01468,16.3206291665,103.37346339,-46.6749329714,0.476974636609,-1.30306552218,-39.5218950568,-2.08693575421,104.918709939,-17.4571870225,-123.785592,-43.150512,-67.6449738906,64.809405907,15.7881227454,-41.7209236072,44.6807200984,-0.182530291089,0.148070768125,10.3095107705,-82.1321808502,-32.4813346599,92.5005453734,18.3517943941,-90.0334678012,-77.599632,-47.8735739624,-150.635105632,68.1703724965,59.458318204,-43.5554930874,-4.92610568196,-33.3564025867,16.4362601326,-17.6321212757,-2.46541650901,53.5033137944,-80.4871870681,-42.5454102306,-8.53479518289,28.4605501396,1.22142590549,-44.6581016746,-39.0055315352,-42.2932333131,-32.0313193331,39.6621907288,58.634380412,-15.5903440276,10.3239874967,-25.7906918602,2.66630163561,-43.8913756518,47.5126929563
2,-14.043248,3.93361674529,8.536036,1.994974,-11.4605208242,-1.30607431033,-0.415264223141,-7.74154481223,-43.8528525341,-7.139982,27.18669,-18.6633620341,-30.4914746918,24.7460745918,-1.4136846465,-0.932068656508,-5.59625519834,9.930875843,-9.28313931699,-10.6007053479,140.120186,-28.882204,83.2679515449,-49.768745458,-14.3488346367,12.7987868888,-27.4262131174,0.540993692805,-0.103993980907,6.45251556038,42.2081130774,-0.72902567719,-52.8340132246,-7.43708038631,29.55946872,160.005756,6.71777182267,106.870982019,-69.0592092096,-31.717154462,57.6803057583,28.8822155574,25.0039091909,18.3662394288,40.8604791584,-3.09757367245,-69.4954062207,54.6415406752,-18.1458798122,31.2338676404,-48.7206952565,-29.7862157538,15.5583722312,2.63616268679,13.0123727315,-3.79208903945,-56.4391487642,-112.417171091,31.26884077,-22.7818509232,1.27895390925,-13.2901386433,149.12494279,-46.7258887939
ukbench00010.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,2084.892,-183.904050518,2231.536,2283.178,-183.723567653,-127.103337472,-18.3584509331,-14.090878101,-250.034034785,2450.724,2485.728,-261.364058251,-33.0559733837,-109.044938939,-34.7868252073,-6.31650059077,-80.3669283225,38.6165916967,-48.5667501869,-275.98583232,2156.954,2008.732,-296.026973278,-99.6411516972,-2.18711752948,70.4066222027,70.3969031087,-9.84580903529,-0.593881129508,2.31594523742,57.3922311366,-11.9331340393,-5.11653023691,67.2801970946,-158.117143356,1823.026,-174.490839202,-76.9544756874,56.6947814606,-14.4589194617,18.5274392439,37.11092782,-55.5306887169,22.4294220187,-33.6209316986,-2.60453770035,-7.53068721964,-20.5477050527,-115.496891954,-26.1020680585,52.0006326885,69.8564430528,-7.06479330543,-31.8250067479,0.451508656979,6.27464571989,-69.5358534177,-2.87792459943,-36.8369280977,41.6967751232,-53.6533550399,-56.1390768315,-14.7191777302,34.1514828681
1,-7.271088,-0.539146774979,-149.762304,-154.072392,40.8476296763,1.38811116292,-3.04309124804,78.0486535954,112.686409957,-105.312336,-116.030592,4.67790523142,80.0862149258,-86.9026542551,0.476974636609,0.462868911235,-1.73242292762,-38.5577672325,87.5467359471,-25.5652567166,-76.114056,-157.204848,-81.6267932543,83.1270532849,51.2576990471,-81.9830067288,17.0571136374,-1.58852837845,0.658715055077,-46.7464856952,-68.0675133712,17.8969178867,96.3543026114,-52.8628636944,-123.180551137,-41.186664,-47.5555821288,-102.682977415,42.6231500035,32.0833240518,-8.2152840941,25.2757667977,31.4065487933,13.8590362741,-52.5748746304,-25.1778963487,41.7352807033,1.20220298958,-14.1181892991,28.3325868481,30.4928768521,-13.3146350885,-22.7100062164,-50.6852843733,-1.42812526162,0.0498526865779,-5.50318243721,-5.55539856853,7.79536532221,34.403530589,20.4751428938,-12.7051280225,31.6348634554,-0.305125221801
2,-12.043996,2.50905119386,-9.651168,-13.673914,-21.5197749644,-1.97148910213,-0.355276129967,-3.9155357881,-59.0372764352,26.577788,41.547936,-15.4826840341,-19.735821228,0.621869358432,-1.4136846465,0.492839351037,-34.4567986735,8.72640258545,-53.017934493,-3.97445592483,124.807798,93.594084,122.446178979,-58.6827926994,-32.0622254246,68.7835222261,32.7049625256,-0.464701512876,-0.588783926235,35.7830995944,61.4234927743,-1.5750181297,-55.6781538073,43.0270506395,-7.6454215163,54.882462,41.6501745106,73.9294891023,-108.957629233,-15.9074814431,12.3308843533,-15.0711638456,-51.2495878809,0.119272726807,23.1678504589,19.9244260579,-123.697406569,11.3948183989,-12.2424541626,-37.6869400018,-29.0097769471,-26.1313672574,23.8466322651,26.1492748529,11.5762318574,25.5012570299,67.1875289493,32.3019883386,49.2834652797,-94.3785875636,21.362851345,9.59045285075,-7.0775292118,10.5920836828
ukbench00011.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,2229.24,-194.157125688,2213.662,2001.274,-146.909555828,-106.513957392,-51.1234234559,23.5640265389,-201.764701394,2322.692,2278.314,-215.334958012,71.4504229508,-94.4749158607,-20.6871159904,-6.03732574587,-75.1159533654,27.8439365877,-21.6392625685,-279.38217761,1794.348,1736.334,-217.598569685,-74.7880408808,21.8900163333,107.719232832,46.2912417376,-6.26610570515,-3.05405968784,46.6852668973,64.9799486841,-42.0304270737,82.5570394473,219.538973167,55.2224760377,1723.502,-107.379974026,-79.9098901421,92.9216762744,52.9665405516,-31.3542384978,108.597376138,-20.2484897671,37.4161914624,-37.644504559,26.648810032,-23.9482924652,-14.7355367667,-15.3027192274,-28.2761498271,204.474067916,106.859963807,18.0021910115,-35.4504752442,20.5903203387,129.737615751,-64.0088710918,30.0053691529,14.4062727094,69.9980968132,-9.67906011945,-43.9376853057,-46.2160872884,-20.217502214
1,21.86064,-5.72579145257,-101.329368,-114.646536,58.6846250803,5.62992948762,-25.6054283773,75.7358326084,78.7255309746,-72.582288,-133.281096,-4.58824167892,84.160532863,-52.8528289789,14.8579992153,3.64747154702,-52.5509597541,-16.0855787149,112.898201369,-62.8498106053,-23.884272,-168.260376,-133.174110383,76.7190714413,116.001129707,-42.4084689864,-24.1773299063,-15.3545205414,14.4448834501,-26.0828893556,-39.8496967471,62.7883668793,100.493281892,-169.34177942,-146.422683281,-74.167128,-44.8049694703,-97.3099237467,-3.59911793148,31.5433377157,0.690959656795,-46.3246439695,13.1657866917,-19.0750762423,-42.0605235044,-19.7384574898,42.2210291208,-14.4608066235,-10.5466762081,-11.6122672617,-33.1688800391,-18.7615172521,-8.05625641769,-41.5805508763,9.0636500707,-16.3295807087,4.74221345692,-4.16116501536,-3.05178486257,6.54642100469,-17.2003975832,-7.23440745245,-16.0639452754,-3.44489292143
2,-50.79412,13.2266436141,-46.817006,-46.540362,-38.4865448158,-0.616251474398,9.6652675365,-27.3180505587,-36.7350290391,2.358604,103.874118,-15.927799407,-31.1208681208,-0.577120457164,-6.42510596826,1.66990920064,13.2243039507,-8.63489743933,-83.1153005543,63.2154773844,56.791876,109.563858,143.249740043,-62.0047148106,-65.7301203794,62.3463162466,40.3386091371,6.71205990863,-6.88057432629,25.640304621,59.3945890484,-39.6073701245,-94.7683317044,161.458901884,-7.48244622672,60.247074,38.7156037179,38.4605103087,-60.0612669863,-53.8984917328,-16.1584606353,12.5861813799,-18.0752159812,20.6752075832,7.63110909348,-4.3572078578,-127.116668078,-48.9202127149,-31.886967039,-41.9559260375,48.8185036807,-60.0486174496,19.6553189831,16.3884329237,20.1016495995,-44.1355997251,52.7746896712,-17.3604911261,7.19431087545,13.4226916595,-5.64305640782,30.857547007,24.4855862802,10.3542929109
ukbench00012.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1402.65,57.60781188,1800.668,2048.35,-5.70046040056,103.445714397,-23.5189735013,235.325267187,-164.118505433,2053.426,1955.358,-227.693024825,31.176129916,-95.0539783343,28.0282985927,-40.8234018445,-3.72786695042,-43.4290111597,-61.3455705087,-100.12502959,2126.436,2170.22,-145.959955482,-127.571681034,-110.02650457,65.9377073456,-11.4203567636,0.931897523886,-22.4373778699,-5.74416776632,103.559015439,-86.986862008,2.36914388847,-145.637450951,-267.768768343,2267.91,-200.868352749,-140.242686723,-37.2415324917,44.3794358008,16.8331757812,13.3400383604,3.41499479425,-43.2998869938,93.8110039972,62.9342871414,52.6115729474,99.5913731375,53.9836751492,276.958594153,66.5557186724,76.6078501474,12.4198348653,55.2649193173,29.9905573941,-59.2252968977,102.168187604,-22.9710708936,53.1341388132,-99.0914394115,25.9343325574,-44.5595536135,9.42185403125,7.94669296493
1,-74.8146,11.5967828401,-83.848752,-110.7414,7.65790151955,19.1450010841,-5.14212873512,50.2555747772,-22.5448102507,-170.004264,-254.565912,-48.9968758106,25.724034925,-6.58041951625,7.32291661991,-5.91167393605,2.10251696003,-12.1920674672,12.9721714712,-11.3027713301,-173.957904,-189.62808,-23.4780310908,-7.08582125798,-30.4506544591,13.8585858045,-4.13574129885,1.04768932901,-1.88072916091,-5.21264513316,25.1333990157,-29.105821847,-0.226573914999,-27.3895094506,-19.6960938717,-56.34924,-71.1308863391,-17.9444936581,9.43926995932,8.46988907383,5.37045847789,-3.0156031415,7.98508360553,-10.380754275,19.9353816766,7.29044774873,11.0055117658,-9.50986974437,-31.7724711421,89.1645188893,36.6409044424,11.555600202,-1.89358280876,10.0430075156,0.647132660036,-20.5119118029,10.0469045598,46.4555748495,-23.6078354494,-42.9133226032,-5.6973934544,-16.9925520293,-16.8514852462,32.2534348608
2,132.15455,-38.4991456375,66.545716,202.24245,18.0727024447,-26.5933359201,8.72035561811,-40.6561038994,112.912145412,279.905262,737.699746,90.3976510336,7.0750355741,-17.9234719337,-5.86749711697,5.03611246535,3.66630340562,-5.27060498308,17.8263615323,1.46194249579,498.789132,352.06514,17.8204614256,-14.3212219749,46.1572207702,-47.0135853374,10.6495293461,-2.73757668501,3.57078947504,2.73270326306,-57.9793329857,34.7966073225,-36.6358048369,28.8222907105,202.66376215,172.61017,120.444607894,136.242362587,-30.3120988197,-52.8175573954,-7.69554603961,-2.00396592548,-7.13734931072,14.5922831566,-26.6855622564,-38.4072112479,-40.5370543214,-128.491397459,31.467017545,-189.015535422,-35.3542161738,-34.8234818229,3.10201007613,-20.1409871517,-7.10840968236,48.1982808047,-44.7130127428,-18.9133259019,3.15698081131,94.9281068171,1.71680842475,35.2687948803,33.0639517442,-58.705224417
ukbench00013.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1720.86,-263.87127277,1963.91,1874.236,-211.71155498,255.876031315,-15.9895185217,274.007608163,-282.105328289,1767.29,2138.07,-177.983971515,134.694016299,-113.606908269,21.8948543727,19.2025558761,43.6185889043,83.6450341849,48.3203865971,-116.56963264,2215.852,2479.974,-151.113418528,-46.478340848,25.6611776277,136.25381988,66.9053240204,-36.4338432576,15.2723648533,-20.4765094889,-68.916287594,-25.3073516987,20.7313607416,-89.2590856337,-362.196109691,2863.582,-186.644734701,-60.3169394981,92.7207992245,-158.987302896,-50.1267430574,54.6534117267,53.0916255868,76.1303132229,45.875473917,-20.0645520188,6.05283404696,35.7789796566,-203.145522943,-56.9345678384,33.6087853098,-142.510315238,0.988775009638,-12.9145498201,2.97068143556,-36.9008859493,-62.5821837727,-10.2176929881,-24.2260419366,-30.7575743773,87.8248518291,22.6370895113,-70.2303966114,34.901983862
1,-58.01304,-24.4696854825,-102.59724,-195.277104,-24.461326919,37.4133277843,-1.19125451959,44.4717654458,-60.2943481822,-266.93556,-240.30348,-47.6520112664,33.5309289714,-15.0930889272,9.18694626164,2.91866932993,12.8870889694,27.309298216,14.7162887115,-17.0582337801,-198.444528,-120.681336,-28.7392112676,5.8767912297,-3.42352575814,30.0334497774,7.68004984601,-5.51524211544,-0.342685009556,-6.13470474929,-6.06524702609,-4.07183197306,0.216340981929,-7.91275805622,-23.9276146366,17.155752,-5.3659378569,-20.8134708059,-2.21053982196,-28.3783956453,-12.4179255099,8.42648712871,10.9836873267,14.8507432989,2.49880184001,-6.13330492871,-17.7708944877,-11.4804251749,-71.2530800715,-23.310459916,37.6754129769,-22.8782340115,-16.307157839,-12.3116172011,-25.8838811199,5.22870614358,-35.9583576441,1.77469659942,-1.60538979028,-21.237178395,25.810823516,28.3183193209,-27.5946769586,-4.84006216085
2,96.35482,39.3380404332,166.90617,273.623732,68.6368958362,-43.7165500388,-9.48643283095,-30.2016916181,125.683848145,673.57823,597.44409,205.132655393,-56.9265631764,-15.3861365065,-1.4943513881,-3.06342367164,-40.1750623185,-80.3723465548,-49.6773734573,6.84605103627,464.981524,343.684538,77.139647863,30.3168957058,2.27709891051,-31.6072460265,-20.8957531574,7.80723062497,6.52457077945,-0.334891076989,30.2604502156,16.0274732212,76.0329687652,-15.0081728902,238.413405885,111.526034,114.848212021,82.3035051988,-25.7067564669,137.557969444,31.884960865,-10.419947894,-20.5197555709,-44.4700367675,-22.0371845777,20.3994008755,80.3844080022,-71.7399740027,112.639415991,-6.64157434937,-2.78804425647,97.4057984667,13.5609387008,-7.60065702033,20.7630543312,26.1457928602,51.5841590046,-29.0148186184,7.2814194277,35.1207367663,-68.986397372,-31.6133263116,19.7568077749,33.3933301387
ukbench00014.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1866.964,-152.414390281,1865.426,2054.256,-121.829945734,159.650077543,-52.4969149257,249.679913295,-66.9784514327,1906.566,2042.302,-185.170088885,252.291786083,-76.5302836321,6.87024948601,-21.9663677638,66.534505469,-104.725650415,90.3958638477,-146.156844015,2149.418,2246.508,-238.691106652,-97.7840292668,66.5841126678,87.7519515453,-51.4609199583,-14.4700254504,-12.2648827937,-7.73004870914,-38.236720292,111.285879437,88.7901037113,-87.4027908551,-330.936755671,2388.51,-271.116057562,0.183478756355,88.4036292111,-31.708082282,-5.24792726714,9.41452467538,-15.932220143,18.1190885553,-20.7505414684,-122.719858914,51.685263064,159.051172586,62.3381290347,54.5620969323,-31.8678884145,-122.085093649,27.4447816598,66.4360140727,80.7508469969,-19.2596538581,-11.666723325,-81.8815510478,-21.6624461733,9.0165589637,135.745516818,21.3714655516,43.6786050196,-24.650514322
1,-25.359696,-15.2916152053,-63.972264,-100.536384,-7.73651713079,26.1222234819,-6.29792411324,38.3486145002,0.0219758347015,-216.895224,-246.074328,-41.3598223072,51.465423825,-7.58091656757,3.3037273325,-3.76384530096,8.73629296785,-5.34468604436,35.1384550278,-24.2977193032,-208.351752,-146.926512,-30.8848756165,-0.169790885835,11.9979031813,17.5076810595,-7.99271267946,-1.10594706449,-1.97727881863,-0.787397654141,-6.42421789138,35.3415872466,19.4943406887,-5.69788239436,-40.6265982104,-52.17564,-68.1549286881,-34.6420984032,1.9176141818,-18.009381806,2.04501817065,-4.4136002791,-1.95726198748,13.4294651923,-7.56613733281,-29.9813482468,1.15893670066,49.9434362375,-16.8012440363,66.3552600666,53.8662292788,-18.8208974277,3.11876141816,12.7946776911,14.4410555479,19.8279734137,-59.7272552294,38.2050302992,-35.512202803,-7.18231856833,55.9829915094,65.0438265027,-1.158624797,37.7623410153
2,13.572668,14.3996441713,88.821262,152.399472,13.8035820996,-18.6382143141,1.55463827909,-44.5297445718,28.8209714449,497.270442,622.946674,122.640159497,-65.1172261951,-0.95534579719,-1.87348507361,2.10276673775,-6.09739733052,-28.6672829521,-69.0827247563,19.1870608814,446.752966,407.473796,133.467296745,16.7571030963,-45.2139423965,-20.2171021129,5.65696366984,0.355345217165,1.72785536791,3.69655824678,16.4761500872,-61.1968151789,-11.6732784129,18.2189959199,227.433867233,207.83237,111.398066722,24.7135148085,-74.5455383533,81.0912503254,-7.34154655205,6.86860802762,1.967346362,-16.7280489755,3.61618333947,80.179279085,57.9318288127,-222.55830685,0.0266217422468,-125.167076005,-44.8365916486,38.9177526745,-63.1149627399,-22.1100016256,-92.4941185632,-40.0346504123,38.2855913014,-16.2351900808,44.0594642298,19.2969668072,-150.001716173,-104.169611323,-8.09075862952,-73.8955095633
ukbench00015.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1821.15,-277.974311972,2004.906,1951.692,-196.818761862,-88.656026636,118.47391748,-218.369033314,81.32531222,1845.142,2118.62,282.371864842,88.7506617165,-24.2213578238,32.2228560187,-25.4729125768,-59.5907168777,87.5645599904,185.104535557,319.630036421,2274.714,2875.038,210.349960421,-63.3130876308,82.8363440012,-41.4194868148,11.6648256122,-16.0250249647,3.96556448954,43.343084677,-14.2898938264,97.2625377522,7.88302836681,-16.4549277477,91.662315305,2938.002,123.982863743,140.030750754,-113.365679306,32.7842988029,162.952711482,-13.4547759878,19.4968034198,-21.2973160855,16.5350984362,30.2113868697,-133.981178686,34.8372557574,34.5142614279,37.365433874,-49.4649477711,-27.6712902132,131.622279781,1.79533581468,-37.0468437625,-21.3848532569,34.9768361299,-37.2376573108,-11.6044151552,11.1696903892,-58.9813078543,-27.3066244447,2.66272380997,-6.63140515275
1,10.6314,-24.2235262354,-107.670984,-165.642288,-60.7509707106,-64.3007829677,-61.1793985842,-18.6084977965,-16.9194064113,-225.116088,-136.83768,8.99465884072,52.2347975877,-8.17829608303,-11.7927592011,33.2110424608,-19.8311377759,31.6684516053,60.8817240367,48.5235502237,-148.170696,-31.041432,17.0942712666,37.4098348957,19.1839421455,0.229713537363,4.12741742873,37.3905324824,20.5447310389,23.0536508739,8.75966046715,17.727025583,-1.0940488409,41.2419012515,9.35910311679,27.070872,18.6756282881,43.2181534676,7.75000675212,-20.0855774232,34.0501197881,2.34187202292,13.089733143,-6.84873042499,24.9494293482,-22.3939113452,2.1846714543,13.8789447509,22.7991926397,7.6560486134,-2.41119452587,-0.781265898829,-7.59960983097,5.29507088296,-18.2403968876,-14.9910969823,3.04430471888,-2.12883830286,-4.79077253086,5.2452978326,-27.6098199741,-2.04379419652,2.57473535326,0.0802987637931
