ukbench00000.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1,143,1,0,0,0,0,0,0,1826,2722,528,0,0,0,0,0,1588,1768,251,240,203,0,0,0,142,1122,44,18,453,341,26,0,1,622,12,0,0,20,770,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,417,10,0,0,0,0,0,0,1036,2729,3,0,0,0,0,0,635,8830,10290,139,0,0,0,0,130,2672,834,483,95,30,0,0,2,1447,715,15,2,76,55,4,0,1,700,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,642,110,0,0,0,0,0,0,161,606,21,0,0,0,0,0,1805,1733,5537,117,0,0,0,0,541,489,6284,31969,2427,0,0,0,0,590,914,1735,4718,138,8,0,0,0,173,168,8,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1901,2651,0,0,0,0,0,0,42,1607,24,0,0,0,0,0,181,13,218,17,0,0,0,0,3585,1755,1350,4646,405,0,0,0,631,2453,285,6662,52209,6383,2,0,0,0,0,21,1878,9699,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,1525,607,0,0,0,0,0,0,46,2295,36,0,0,0,0,0,15,10,47,21,0,0,0,0,100,53,3,52,20,0,0,0,574,6921,700,1251,4419,206,0,0,1,582,1679,554,6434,36478,4264,0,0,0,0,0,0,653,4573,1,0,0,0,0,0,0,0,0
6,0,6,0,0,0,0,0,0,0,688,510,1,0,0,0,0,0,0,15,11,0,0,0,0,0,2,0,0,0,0,0,0,0,28,0,0,1,0,0,0,0,424,1219,161,292,781,24,0,0,2,323,80,218,364,6112,228,0,0,0,0,0,0,1,34
7,0,0,0,0,0,0,0,0,0,14,105,0,0,0,0,0,0,0,34,11,0,0,0,0,0,0,0,25,38,1,0,0,0,0,0,0,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,75,0,0,0,0,0,0,0,4,0,0
ukbench00012.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,19,3,0,0,0,0,0,0,26,299,129,0,0,0,0,0,0,0,88,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,54,12,0,0,0,0,0,0,580,2382,356,49,0,0,0,0,13,427,382,453,532,0,0,0,0,8,135,22,1714,1032,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,78,41,0,0,0,0,0,0,587,2453,100,4,0,0,0,0,168,3216,17618,208,5,0,0,0,1,654,539,384,406,457,0,0,0,0,374,260,26,247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,434,1074,0,0,0,0,0,0,461,4428,209,8,0,0,0,0,212,3236,7511,142,0,0,0,0,19,521,4555,18965,276,4,0,0,0,4,1179,3838,986,136,61,0,0,0,0,891,652,14,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,23,0,0,0,0,0,0,56,12859,644,3,0,0,0,0,40,1299,2302,239,0,0,0,0,9,1274,8572,5197,405,0,0,0,1,821,638,2327,26302,493,2,0,0,1,14,193,4104,1580,109,79,0,0,0,0,0,7,2,149,0,0,0,0,0,0,0,0
5,0,2,0,0,0,0,0,0,5,28933,6960,2,0,0,0,0,4,1090,12494,722,0,0,0,0,3,634,381,1658,328,0,0,0,0,580,1673,843,3540,208,0,0,0,357,1339,2551,10758,15811,1010,0,0,0,0,0,24,514,12066,267,0,0,0,0,0,0,0,1
6,0,1,0,0,0,0,0,0,0,15295,1200,0,0,0,0,0,0,168,443,101,0,0,0,0,0,99,74,382,141,0,0,0,0,46,223,34,628,46,0,0,0,47,530,207,138,1185,150,0,0,0,15,146,245,874,22818,714,0,0,0,0,0,0,0,214
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,12,0,11,1,0,0,0,0,1,0,0,14,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9
ukbench00013.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,3,0,0,0,0,0,0,867,1963,254,0,0,0,0,0,3,418,361,114,29,0,0,0,0,0,0,2,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,28,15,0,0,0,0,0,0,275,2518,17,0,0,0,0,0,134,2316,6628,375,60,0,0,0,0,288,251,345,1562,513,0,0,0,0,114,334,68,1915,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11,69,0,0,0,0,0,0,609,4795,130,0,0,0,0,0,262,3762,8958,221,14,0,0,0,59,851,6142,7260,283,21,0,0,0,0,263,3272,812,454,583,0,0,0,22,1558,129,6,935,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,247,0,0,0,0,0,0,181,16975,348,0,0,0,0,0,63,734,3123,467,7,0,0,0,121,1380,3042,6538,177,1,0,0,114,1632,432,4398,23403,842,2,0,0,0,20,2397,5436,1347,293,87,0,0,0,0,0,1,5,28,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,9291,5995,0,0,0,0,0,0,416,12069,2152,1,0,0,0,0,283,661,2247,918,2,0,0,0,358,993,583,1900,299,5,0,0,225,725,3197,5738,9710,2605,13,0,0,0,7,54,416,1516,426,0,0,0,0,0,0,0,44
6,0,0,0,0,0,0,0,0,0,9176,11606,0,0,0,0,0,0,151,17748,4659,0,0,0,0,0,73,531,2244,2151,19,0,0,0,86,407,144,872,1066,22,0,0,120,1341,1447,712,2461,660,23,0,0,162,343,482,1519,35191,4389,0,0,0,0,0,0,51,2689
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,8,1,13,8,0,0,0,0,5,1,0,28,11,0,0,0,0,0,0,5,120,71,0,0,0,0,0,0,8,4160
ukbench00014.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0,0,0,0,0,0,0,0,2,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,0,0,0,0,0,0,0,459,1198,248,1,0,0,0,0,9,225,332,326,402,1,0,0,0,6,6,36,989,2196,0,0,0,0,13,1,2,282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,3,0,0,0,0,0,0,606,1625,56,5,0,0,0,0,99,1154,1234,197,59,0,0,0,2,345,235,145,357,517,0,0,0,0,238,429,55,1248,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,16,3,0,0,0,0,0,0,360,2194,93,4,0,0,0,0,145,1419,14971,133,5,0,0,0,13,301,17661,30363,171,9,0,0,0,5,732,2633,452,121,1,0,0,0,33,1928,25,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,7,11,0,0,0,0,0,0,116,9460,456,2,0,0,0,0,95,757,1675,234,1,0,0,0,18,641,3339,10297,214,2,0,0,4,537,360,4285,15734,2042,1,0,0,0,7,1160,1717,2204,53,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0
5,0,2,0,0,0,0,0,0,10,19876,5293,25,0,0,0,0,16,1022,10789,698,4,0,0,0,1,304,343,999,149,0,0,0,0,471,894,358,2024,346,0,0,0,140,1861,2567,4171,21405,3044,0,0,0,17,25,50,287,5442,27,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,22715,9897,0,0,0,0,0,0,257,1474,175,0,0,0,0,0,118,124,462,137,1,0,0,0,92,225,72,445,122,0,0,0,194,1580,585,471,1527,416,0,0,8,282,181,239,938,36055,430,0,0,0,0,0,1,3,1
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,0,0,13,2,72,27,0,0,0,0,58,13,6,172,35,0,0,0,0,0,0,10,214,33,0,0,0,0,0,0,2,17
ukbench00015.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,57,54,0,0,0,0,0,0,34,430,29,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,189,7,0,0,0,0,0,0,666,2467,1876,2,0,0,0,0,29,213,688,1476,97,0,0,0,0,0,0,9,208,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,147,11,0,0,0,0,0,0,4531,2635,17,0,0,0,0,0,96,1882,774,747,272,0,0,0,0,303,199,176,2856,947,0,0,0,0,116,20,39,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,452,322,0,0,0,0,0,0,1085,3304,56,0,0,0,0,0,284,7930,11596,108,2,0,0,0,24,485,8872,14161,474,146,0,0,0,0,331,1626,1054,454,3,0,0,0,11,511,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,172,485,0,0,0,0,0,0,256,6421,127,0,0,0,0,0,128,842,1110,111,0,0,0,0,34,676,3996,5626,76,5,0,0,107,393,281,12988,39734,970,4,0,0,0,1,907,3755,1177,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,3,0,0,0,0,0,0,31,5358,1045,0,0,0,0,0,56,876,4844,180,0,0,0,0,8,146,334,538,34,0,0,0,3,88,367,323,3125,147,3,0,0,2,399,1199,2410,43685,2158,5,0,0,0,2,10,296,3162,8,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,8551,6575,0,0,0,0,0,0,137,4148,582,1,0,0,0,0,14,162,577,282,11,0,0,0,10,189,118,563,171,1,0,0,0,351,601,414,2781,343,20,0,0,122,229,141,1917,40810,5918,0,0,0,0,0,0,0,87
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,0,30,44,77,33,0,0,0,0,50,321,27,168,18,0,0,0,5,1,8,17,143,81,0,0,0,0,0,0,2,75
ukbench00016.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,6,0,0,0,0,0,23,147,1197,175,0,0,0,0,0,0,6,953,346,0,0,0,0,0,0,0,63,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,2,1469,1,0,0,0,0,0,2,8474,12069,3481,35,0,0,0,0,273,1811,1529,4196,409,0,0,0,0,66,1,655,15879,15130,0,0,0,0,0,0,9,11059,2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,33,987,10,0,0,0,0,0,34,1984,9226,365,0,0,0,0,5,1235,2011,1424,265,5,0,0,0,23,1045,43,476,1400,147,0,0,0,0,0,0,91,686,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,1,568,8,0,0,0,0,0,7,2377,3136,48,0,0,0,0,5,8560,6154,9170,809,3,0,0,0,12302,2030,451,1927,530,1,0,0,1,106,13,17,490,391,14,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,4220,2817,59,0,0,0,0,0,809,407,1954,87,0,0,0,0,7349,4787,6188,6744,2366,2,0,0,972,12557,892,407,3188,1411,2,0,0,0,0,0,0,99,21,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6442,2653,665,0,0,0,0,0,208,547,523,34,0,0,0,0,93,166,708,1479,45,0,0,0,15,372,1172,5032,3014,3671,9,0,0,2,104,9,268,2501,1956,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300,1154,0,0,0,0,0,0,3693,3713,111,4,0,0,0,0,0,355,1059,173,6,0,0,0,0,206,503,3943,2060,47,0,0,0,2137,3379,187,7454,1353,2865,0,0,0,0,0,0,4,1086
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,107,0,0,0,0,0,0,6237,13381,43,0,0,0,0,0,6,2187,904,25,0,0,0,0,0,8,489,796,39,0,0,0,0,0,16,106,706,111,1,0,0,0,0,0,0,0,629
ukbench00017.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,78,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,37,534,1957,182,0,0,0,0,0,0,56,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103,0,0,0,0,0,0,0,2098,11579,0,0,0,0,0,0,0,232,3581,1703,0,0,0,0,0,93,193,6411,8069,48,0,0,0,0,0,0,1470,15281,2044,0,0,0,0,0,0,178,7479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,35,6276,1,0,0,0,0,0,0,4204,12575,320,0,0,0,0,0,167,2545,5397,593,0,0,0,0,6,31,62,1160,2580,192,0,0,0,0,0,0,1410,2789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,123,21,0,0,0,0,0,0,1491,5699,22,0,0,0,0,4,6455,10244,9414,243,0,0,0,0,8485,623,796,3118,839,0,0,0,0,0,5,45,322,267,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,104,3,0,0,0,0,0,0,1087,4844,375,0,0,0,0,0,438,1553,4357,154,0,0,0,0,7897,6288,6215,3683,2171,0,0,0,0,1760,1340,578,3479,178,0,0,0,0,0,0,33,102,7,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,893,4245,494,0,0,0,0,0,76,1589,2475,48,0,0,0,0,25,686,1832,1851,216,0,0,0,0,1351,2605,3429,10808,6400,0,0,0,0,1,447,2340,4143,1,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1928,852,1,0,0,0,0,0,357,5554,1535,1,0,0,0,0,0,78,888,345,10,0,0,0,2,5765,171,1235,1558,230,0,0,0,429,40,18,5662,16811,4392,0,0,0,0,0,0,112,909
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,65,0,0,0,0,0,0,434,8647,1035,0,0,0,0,0,2,337,1570,249,1,0,0,0,0,0,78,440,119,1,0,0,0,0,0,0,33,15,14,0,0,0,0,0,0,0,399
ukbench00018.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3857,2793,205,0,0,0,0,0,383,139,1920,3579,0,0,0,0,0,9,48,4040,18457,2,0,0,0,0,0,0,1620,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,4,8716,2551,27,0,0,0,0,0,3671,1308,2510,390,0,0,0,0,708,431,367,3031,3822,0,0,0,0,0,0,51,10616,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,1,179,0,0,0,0,0,0,2,2211,2323,0,0,0,0,0,6,996,3803,161,0,0,0,0,0,850,936,424,692,172,0,0,0,206,370,0,51,1316,340,0,0,0,0,0,0,3,90,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,1,5022,94,0,0,0,0,0,2,980,1247,409,41,0,0,0,0,507,778,1433,1706,174,0,0,0,765,2995,88,445,827,29,0,0,0,0,0,0,63,357,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,11717,10595,29,0,0,0,0,0,549,506,526,3,0,0,0,0,442,779,791,1165,157,0,0,0,2043,13895,925,1451,18857,2872,0,0,3,428,163,168,987,4229,1,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9545,3812,1,0,0,0,0,0,3157,1226,1637,0,0,0,0,0,23,446,297,582,17,0,0,0,1477,2430,705,773,2526,790,0,0,0,155,138,3828,1800,39300,6196,0,0,0,0,0,0,23,4774
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972,11,0,0,0,0,0,1,14264,293,8076,0,0,0,0,0,522,1260,3984,512,0,0,0,0,0,102,1095,570,122,1,0,0,0,0,5,804,334,491,201,0,0,0,0,0,0,7,5941
ukbench00019.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,51,0,0,0,0,0,0,14,88,1426,2,0,0,0,0,0,0,663,820,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,114,1273,4,0,0,0,0,0,26,8636,6526,1765,0,0,0,0,0,540,468,2816,6148,7,0,0,0,0,7,17,6086,19062,1202,0,0,0,0,0,0,2159,18708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,86,566,4,0,0,0,0,0,172,3374,10026,69,0,0,0,0,21,683,1318,805,242,0,0,0,0,126,523,121,1569,1766,14,0,0,0,0,0,3,3041,4609,5,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,127,744,13,0,0,0,0,0,178,1206,4187,27,0,0,0,0,69,667,7447,7673,253,0,0,0,7,1140,931,490,1344,278,0,0,0,22,77,9,73,462,325,3,0,0,0,0,0,0,104,43,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,38,692,54,0,0,0,0,0,167,3954,4085,62,0,0,0,0,20,354,686,1729,81,0,0,0,5,9933,1258,3631,9313,1917,0,0,0,6910,4528,158,541,3029,84,0,0,0,0,0,4,7,171,99,0,0,0,0,0,0,0,2
5,0,0,0,0,0,0,0,0,5,37,9,0,0,0,0,0,34,6636,7173,282,0,0,0,0,7,326,366,846,93,0,0,0,0,269,211,1339,818,192,0,0,0,210,4779,1473,2436,13879,5410,0,0,0,25,76,121,368,5152,66,0,0,0,0,0,0,1,8
6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,6481,292,11,0,0,0,0,2,2941,1018,283,19,0,0,0,0,29,444,375,341,23,0,0,0,63,2679,480,2868,679,152,0,0,0,5497,64,1942,3050,11296,4367,0,0,0,0,0,2,16,2172
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,1,0,0,0,0,0,0,11576,2097,8,0,0,0,0,0,156,859,279,7,0,0,0,0,0,11,347,274,2,0,0,0,0,2,0,56,48,5,9,0,0,0,0,0,0,0,999
ukbench00020.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,19,1,0,0,0,0,0,0,7,18,29,1,0,0,0,0,0,0,6,78,134,19,0,0,0,0,0,0,38,568,930,5,0,0,0,0,0,3,1483,3715,0,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,0,0,0,0,0,0,0,128,1022,136,0,0,0,0,0,11,154,294,108,35,0,0,0,0,0,17,225,453,373,73,0,0,0,0,0,60,894,4032,2977,0,0,0,0,0,0,0,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,28,235,19,0,0,0,0,0,98,659,1719,120,18,0,0,0,3,66,41,128,233,150,13,0,0,0,0,0,39,229,2148,113,0,0,0,0,0,0,49,295,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0
3,5,30,0,0,0,0,0,0,196,366,16,2,0,0,0,0,227,293,2344,107,54,0,0,0,49,380,8191,33561,311,48,3,0,0,88,137,1187,257,278,87,0,0,0,0,0,0,37,102,189,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
4,1474,4771,0,0,0,0,0,0,941,8082,907,35,0,0,0,0,428,474,1056,927,176,0,0,0,146,492,1270,16792,166,66,0,0,39,2260,787,37574,52870,211,26,0,0,252,271,166,166,147,266,175,0,0,0,0,0,0,4,612,0,0,0,0,0,0,0,4
5,918,4452,0,0,0,0,0,0,126,16517,1715,11,0,0,0,0,146,1224,342,313,42,0,0,0,86,1580,194,117,65,14,0,0,8,3801,330,435,4398,45,19,0,0,17497,10419,1282,2944,609,302,11,0,255,3337,34,0,1,267,1435,0,0,0,0,0,0,0,14
6,4,91,0,0,0,0,0,0,14,3214,718,0,0,0,0,0,117,1756,461,10,0,0,0,0,96,2279,74,4,20,1,0,0,2,1738,398,28,0,21,11,0,0,2298,2979,161,101,15,5,2,0,1139,4411,449,109,76,46,146,0,0,0,0,1,7,50,57
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,75,39,0,0,0,0,0,0,27,46,0,0,0,0,0,0,0,0,8,18,11,0,0,0,0,0,0,3,12,19,1,0,0,0,0,0,0,5,59
ukbench00021.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,39,2,0,0,0,0,0,0,20,36,3,0,0,0,0,0,0,0,6,4,2,1,0,0,0,0,0,0,20,252,291,0,0,0,0,0,0,3,1307,1223,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28,2,0,0,0,0,0,0,134,659,79,0,0,0,0,0,6,73,226,85,12,0,0,0,0,0,21,226,808,630,110,0,0,0,0,0,190,128,1652,1250,0,0,0,0,0,0,0,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,161,346,7,0,0,0,0,0,96,926,1486,63,14,0,0,0,4,31,16,71,244,123,5,0,0,0,0,2,7,566,496,38,0,0,0,0,0,0,2,202,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
3,27,102,0,0,0,0,0,0,127,233,2,13,0,0,0,0,251,279,5498,58,40,0,0,0,130,199,18978,29083,368,805,4,0,1,44,18,214,174,351,267,1,0,0,0,0,0,0,37,89,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0
4,1142,3177,0,0,0,0,0,0,430,4900,218,8,0,0,0,0,243,460,824,168,12,0,0,0,285,482,2981,52595,249,37,0,0,70,3017,709,56653,45534,177,44,0,0,141,255,33,172,152,654,92,0,0,0,0,0,1,2,195,0,0,0,0,0,0,0,2
5,154,3281,2,0,0,0,0,0,95,6105,563,20,2,0,0,0,194,730,346,120,20,1,0,0,164,684,82,28,31,14,3,0,5,3215,439,273,6056,16,5,0,0,8164,5845,519,1163,468,150,4,0,131,864,53,1,0,174,758,0,0,0,0,0,0,0,2
6,0,0,0,0,0,0,0,0,0,4208,945,0,0,0,0,0,44,1148,79,42,4,0,0,0,119,1269,7,6,14,6,0,0,0,1060,20,5,1,12,8,0,0,1169,1282,27,24,5,11,7,0,642,2905,305,45,3,23,255,0,0,0,0,2,5,8,18
7,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,283,78,0,0,0,0,0,0,331,155,1,2,0,0,0,0,242,250,51,8,4,1,0,0,8,84,37,75,28,10,1,0,0,0,0,0,9,36,15,0,0,0,0,0,1,3,9
ukbench00022.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,0,0,33,43,24,0,0,0,0,0,0,16,71,17,2,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14,0,0,0,0,0,0,0,1309,288,24,1,0,0,0,0,10,212,163,32,9,0,0,0,0,0,4,35,40,6,0,0,0,0,0,0,28,56,11,0,0,0,0,0,0,15,41,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
